num_leds,wavelengths,auc_mean,auc_std,balanced_acc
4,"[np.int64(530), np.int64(630), np.int64(670), np.int64(870)]",0.8618094042215267,0.020866521644645034,0.7958109229426509
4,"[np.int64(510), np.int64(610), np.int64(710), np.int64(810)]",0.8615141617100864,0.02532385037144711,0.7966243610082848
4,"[np.int64(530), np.int64(550), np.int64(690), np.int64(810)]",0.8614618083180225,0.032688106240367075,0.7950172619124393
4,"[np.int64(510), np.int64(590), np.int64(690), np.int64(710)]",0.8613995131032297,0.026734946021566806,0.8038353475813975
4,"[np.int64(510), np.int64(630), np.int64(670), np.int64(950)]",0.8613768235165938,0.016276685020591097,0.7979124479240562
4,"[np.int64(510), np.int64(590), np.int64(690), np.int64(870)]",0.8613736855113711,0.02776964082372586,0.8005374194408258
4,"[np.int64(550), np.int64(570), np.int64(670), np.int64(770)]",0.8613650632062935,0.02323665632656474,0.7932725834397424
4,"[np.int64(510), np.int64(590), np.int64(670), np.int64(830)]",0.8613227818410183,0.02893806343213205,0.7957714763556943
4,"[np.int64(510), np.int64(630), np.int64(670), np.int64(710)]",0.8612412382717164,0.023595742232823416,0.7942909932801074
4,"[np.int64(530), np.int64(630), np.int64(670), np.int64(730)]",0.8611739516100195,0.022382014060387548,0.7934712136650717
4,"[np.int64(530), np.int64(590), np.int64(650), np.int64(910)]",0.8610795370635731,0.02477754291320627,0.7980050990356545
4,"[np.int64(550), np.int64(570), np.int64(690), np.int64(950)]",0.8610435028716026,0.022432790352194577,0.7955325396723031
4,"[np.int64(510), np.int64(590), np.int64(670), np.int64(850)]",0.8609911424887166,0.029227556222566575,0.7981578336407373
4,"[np.int64(550), np.int64(610), np.int64(670), np.int64(810)]",0.8609565964679782,0.022307940123711675,0.7893788721070712
4,"[np.int64(530), np.int64(550), np.int64(670), np.int64(950)]",0.8608819659477758,0.03214430036716804,0.7956256207194541
4,"[np.int64(530), np.int64(550), np.int64(690), np.int64(790)]",0.8608529479195296,0.03252796577385669,0.7980844221451205
4,"[np.int64(550), np.int64(570), np.int64(690), np.int64(890)]",0.8608135144403641,0.020731408864777066,0.7980318625238076
4,"[np.int64(530), np.int64(630), np.int64(690), np.int64(830)]",0.8606793457107933,0.02097489487481096,0.7990099659061107
4,"[np.int64(510), np.int64(610), np.int64(710), np.int64(830)]",0.8605977400979462,0.02451460602059865,0.7989902963545765
4,"[np.int64(530), np.int64(630), np.int64(670), np.int64(710)]",0.8605421901525254,0.021812310808047478,0.7925924253954333
4,"[np.int64(510), np.int64(590), np.int64(670), np.int64(810)]",0.8604849152217774,0.028935804340376257,0.7940130399453121
4,"[np.int64(550), np.int64(610), np.int64(670), np.int64(830)]",0.8604642590904892,0.02193750795572577,0.7924525888569304
4,"[np.int64(530), np.int64(550), np.int64(670), np.int64(930)]",0.8602334352560227,0.03165380407924661,0.7931338217401211
4,"[np.int64(510), np.int64(590), np.int64(670), np.int64(790)]",0.8601413958413489,0.02942972147833922,0.794799069619464
4,"[np.int64(510), np.int64(590), np.int64(670), np.int64(870)]",0.8601269204705563,0.0288203596194825,0.7957319222848496
4,"[np.int64(530), np.int64(570), np.int64(710), np.int64(930)]",0.8600606457303431,0.030014118635574377,0.7881698933329894
4,"[np.int64(530), np.int64(610), np.int64(710), np.int64(790)]",0.8600519779849229,0.021583717503284437,0.7948722661473044
4,"[np.int64(510), np.int64(590), np.int64(670), np.int64(930)]",0.860050625260867,0.025536743848423752,0.7933059034450736
4,"[np.int64(530), np.int64(570), np.int64(730), np.int64(770)]",0.8599028060774989,0.028372790268973946,0.7907602550377699
4,"[np.int64(530), np.int64(550), np.int64(690), np.int64(710)]",0.8598728975933012,0.03088034678643106,0.803087904623097
4,"[np.int64(510), np.int64(590), np.int64(670), np.int64(950)]",0.8598716532269861,0.024153985953153302,0.7941852291341528
4,"[np.int64(530), np.int64(570), np.int64(670), np.int64(730)]",0.8598631086948034,0.02817269319856325,0.8062145034459334
4,"[np.int64(530), np.int64(570), np.int64(710), np.int64(910)]",0.8597837261633504,0.029828375979663282,0.7890155765650729
4,"[np.int64(530), np.int64(570), np.int64(710), np.int64(770)]",0.8597607822855646,0.02551845570362936,0.7947268404466172
4,"[np.int64(510), np.int64(610), np.int64(710), np.int64(790)]",0.8597272377000769,0.023510758922543132,0.7990697269479304
4,"[np.int64(530), np.int64(630), np.int64(690), np.int64(790)]",0.8597030887793498,0.0207193334255357,0.7990565064296862
4,"[np.int64(510), np.int64(590), np.int64(690), np.int64(890)]",0.8595371869610403,0.02640019419014423,0.7964524942711086
4,"[np.int64(550), np.int64(570), np.int64(670), np.int64(730)]",0.8595070888507961,0.023852912316657933,0.7964718413709785
4,"[np.int64(530), np.int64(630), np.int64(670), np.int64(750)]",0.85945945164202,0.020745046837430236,0.7949777078415946
4,"[np.int64(550), np.int64(610), np.int64(670), np.int64(850)]",0.8594532263150338,0.021390288644099753,0.7932655969870117
4,"[np.int64(510), np.int64(610), np.int64(670), np.int64(710)]",0.8594280680943813,0.024170264567529628,0.8040066768991327
4,"[np.int64(550), np.int64(570), np.int64(670), np.int64(710)]",0.8591031224541392,0.023692768297765652,0.7898812518003552
4,"[np.int64(510), np.int64(590), np.int64(670), np.int64(890)]",0.8591023421036341,0.028102558208327886,0.7958971250209592
4,"[np.int64(530), np.int64(610), np.int64(670), np.int64(690)]",0.8589945803302946,0.02020728385337617,0.7947856341334434
4,"[np.int64(530), np.int64(590), np.int64(710), np.int64(850)]",0.8589376435805607,0.026775409697517176,0.7972258408464571
4,"[np.int64(530), np.int64(630), np.int64(670), np.int64(890)]",0.8589119540574364,0.019148436798774135,0.7965640625470243
4,"[np.int64(510), np.int64(590), np.int64(670), np.int64(910)]",0.8588843953632814,0.026910601390414325,0.7958243584286715
4,"[np.int64(550), np.int64(610), np.int64(670), np.int64(790)]",0.8588102227419199,0.022061561043769447,0.7901123421599101
4,"[np.int64(530), np.int64(590), np.int64(650), np.int64(890)]",0.8587885258520073,0.02555438489115793,0.7972647500139729
4,"[np.int64(550), np.int64(610), np.int64(670), np.int64(710)]",0.8586877348020492,0.021292561268874424,0.787580129238627
4,"[np.int64(510), np.int64(590), np.int64(690), np.int64(770)]",0.8586615480567105,0.02764726211319053,0.7967166896682187
4,"[np.int64(550), np.int64(570), np.int64(690), np.int64(930)]",0.8586256528073271,0.020837355649393506,0.790720700966925
4,"[np.int64(550), np.int64(610), np.int64(670), np.int64(870)]",0.8585190113132123,0.019729934951406566,0.7909453422931904
4,"[np.int64(510), np.int64(590), np.int64(690), np.int64(930)]",0.858506323845145,0.024548794127222766,0.7940330319485108
4,"[np.int64(510), np.int64(590), np.int64(690), np.int64(910)]",0.8584193484071534,0.02579186471095032,0.7972386314291487
4,"[np.int64(550), np.int64(570), np.int64(670), np.int64(750)]",0.8583422894501609,0.022926537542496336,0.7923740181346817
4,"[np.int64(550), np.int64(570), np.int64(690), np.int64(770)]",0.8582902934638714,0.02071018586725404,0.7925257853847708
4,"[np.int64(530), np.int64(570), np.int64(710), np.int64(950)]",0.8582646100577165,0.030553070421696478,0.7890957595456441
4,"[np.int64(530), np.int64(550), np.int64(670), np.int64(910)]",0.8582072652187487,0.03233992969883492,0.7939666069056249
